5.0,0.0,0.0,0.0
1639.365642013121,380.7771187211655,1699.729848653313,441.2217122400346
1699.729848653313,380.7771187211655,1759.9301119316528,441.2217122400346
1639.365642013121,441.2217122400346,1699.5914540441536,509.83145509654696
1699.5914540441536,441.2217122400346,1759.9301119316528,509.83145509654696
1759.9301119316528,259.97539833885827,1820.3823352059203,320.1212730384776
1759.9301119316528,320.1212730384776,1820.3823352059203,380.62040172176086
1820.3823352059203,259.97539833885827,1880.6418705279677,320.4403353872125
1820.3823352059203,320.4403353872125,1880.6418705279677,380.62040172176086
1880.6418705279677,259.97539833885827,1941.048058113612,320.24520260600656
1880.6418705279677,320.24520260600656,1941.048058113612,380.62040172176086
1941.048058113612,259.97539833885827,Infinity,320.3944015946331
1941.048058113612,320.3944015946331,Infinity,380.62040172176086
1759.9301119316528,380.62040172176086,1820.216283173866,441.09374262993043
1820.216283173866,380.62040172176086,1880.7865983966542,441.09374262993043
1759.9301119316528,441.09374262993043,1820.2204060368947,509.83145509654696
1820.2204060368947,441.09374262993043,1880.7865983966542,509.83145509654696
1880.7865983966542,380.62040172176086,1941.214106969756,441.18507039139433
1941.214106969756,380.62040172176086,Infinity,441.18507039139433
1880.7865983966542,441.18507039139433,1941.0879753900708,509.83145509654696
1941.0879753900708,441.18507039139433,Infinity,509.83145509654696
1509.9928375492113,509.83145509654696,1578.7405199201366,578.7935358805576
1509.9928375492113,578.7935358805576,1578.7405199201366,639.3250812307575
1578.7405199201366,509.83145509654696,1639.2699853517006,579.0905797366198
1578.7405199201366,579.0905797366198,1639.2699853517006,639.3250812307575
1639.2699853517006,509.83145509654696,1699.663004214817,578.8455629547218
1699.663004214817,509.83145509654696,1759.9846991720924,578.8455629547218
1639.2699853517006,578.8455629547218,1699.6957785526981,639.3250812307575
1699.6957785526981,578.8455629547218,1759.9846991720924,639.3250812307575
1509.9928375492113,639.3250812307575,1578.8044688937912,699.666513318672
1509.9928375492113,699.666513318672,1578.8044688937912,760.0506392220448
1578.8044688937912,639.3250812307575,1639.3086937462983,699.6450256331949
1578.8044688937912,699.6450256331949,1639.3086937462983,760.0506392220448
1639.3086937462983,639.3250812307575,1699.7726672474373,699.7526742896163
1699.7726672474373,639.3250812307575,1759.9846991720924,699.7526742896163
1639.3086937462983,699.7526742896163,1699.7385064922287,760.0506392220448
1699.7385064922287,699.7526742896163,1759.9846991720924,760.0506392220448
1759.9846991720924,509.83145509654696,1820.2994778051143,578.8201524732349
1820.2994778051143,509.83145509654696,1880.696236482915,578.8201524732349
1759.9846991720924,578.8201524732349,1820.3196651267535,639.3550689729389
1820.3196651267535,578.8201524732349,1880.696236482915,639.3550689729389
1880.696236482915,509.83145509654696,1941.1310353707527,578.8918975735037
1941.1310353707527,509.83145509654696,Infinity,578.8918975735037
1880.696236482915,578.8918975735037,1941.0661164398073,639.3550689729389
1941.0661164398073,578.8918975735037,Infinity,639.3550689729389
1759.9846991720924,639.3550689729389,1820.3728379101215,699.7624906365737
1820.3728379101215,639.3550689729389,1880.5646058442362,699.7624906365737
1759.9846991720924,699.7624906365737,1820.2674753863103,760.0506392220448
1820.2674753863103,699.7624906365737,1880.5646058442362,760.0506392220448
1880.5646058442362,639.3550689729389,1941.102956370037,699.5412970417875
1880.5646058442362,699.5412970417875,1941.102956370037,760.0506392220448
1941.102956370037,639.3550689729389,Infinity,699.6531299444412
1941.102956370037,699.6531299444412,Infinity,760.0506392220448
1509.9928375492113,760.0506392220448,1578.8607928076933,820.2354801764602
1509.9928375492113,820.2354801764602,1578.8607928076933,880.6054610282854
1578.8607928076933,760.0506392220448,1639.3823011939612,820.3745940706892
1578.8607928076933,820.3745940706892,1639.3823011939612,880.6054610282854
1509.9928375492113,880.6054610282854,1578.8497641408565,941.1989708906127
1509.9928375492113,941.1989708906127,1578.8497641408565,1010.0688010022332
1578.8497641408565,880.6054610282854,1639.3823011939612,941.0714947294357
1578.8497641408565,941.0714947294357,1639.3823011939612,1010.0688010022332
1639.3823011939612,760.0506392220448,1699.6817638573186,820.3142539693807
1639.3823011939612,820.3142539693807,1699.6817638573186,880.7520809015148
1699.6817638573186,760.0506392220448,1760.0973905782105,820.4447615330721
1699.6817638573186,820.4447615330721,1760.0973905782105,880.7520809015148
1639.3823011939612,880.7520809015148,1699.8174078870557,941.0767431019473
1699.8174078870557,880.7520809015148,1760.0973905782105,941.0767431019473
1639.3823011939612,941.0767431019473,1699.6301467837168,1010.0688010022332
1699.6301467837168,941.0767431019473,1760.0973905782105,1010.0688010022332
1760.0973905782105,760.0506392220448,1820.3797387740392,820.3693116216377
1760.0973905782105,820.3693116216377,1820.3797387740392,880.5735323814326
1820.3797387740392,760.0506392220448,1880.6924058671725,820.1433232495967
1820.3797387740392,820.1433232495967,1880.6924058671725,880.5735323814326
1760.0973905782105,880.5735323814326,1820.1411735413951,941.1577627229515
1820.1411735413951,880.5735323814326,1880.6924058671725,941.1577627229515
1760.0973905782105,941.1577627229515,1820.385258244602,1010.0688010022332
1820.385258244602,941.1577627229515,1880.6924058671725,1010.0688010022332
1880.6924058671725,760.0506392220448,1940.919531856986,820.3905025541611
1880.6924058671725,820.3905025541611,1940.919531856986,880.6414052732655
1940.919531856986,760.0506392220448,Infinity,820.1839039804115
1940.919531856986,820.1839039804115,Infinity,880.6414052732655
1880.6924058671725,880.6414052732655,1941.0720434356053,941.3604753430177
1880.6924058671725,941.3604753430177,1941.0720434356053,1010.0688010022332
1941.0720434356053,880.6414052732655,Infinity,941.0473142986267
1941.0720434356053,941.0473142986267,Infinity,1010.0688010022332
1009.8606572153249,1010.0688010022332,1078.8029039998858,1078.8618813004778
1078.8029039998858,1010.0688010022332,1139.3384315800604,1078.8618813004778
1009.8606572153249,1078.8618813004778,1078.7971731486919,1139.3504694793578
1078.7971731486919,1078.8618813004778,1139.3384315800604,1139.3504694793578
1009.8606572153249,1139.3504694793578,1078.6842185969213,1199.7127221341927
1009.8606572153249,1199.7127221341927,1078.6842185969213,1260.0215589137733
1078.6842185969213,1139.3504694793578,1139.3384315800604,1199.7117027574502
1078.6842185969213,1199.7117027574502,1139.3384315800604,1260.0215589137733
1139.3384315800604,1010.0688010022332,1199.7187905382102,1078.8226445046034
1199.7187905382102,1010.0688010022332,1259.9901187762857,1078.8226445046034
1139.3384315800604,1078.8226445046034,1199.5415828351904,1139.2825071379104
1199.5415828351904,1078.8226445046034,1259.9901187762857,1139.2825071379104
1139.3384315800604,1139.2825071379104,1199.7765352861772,1199.704615357823
1199.7765352861772,1139.2825071379104,1259.9901187762857,1199.704615357823
1139.3384315800604,1199.704615357823,1199.7804977364347,1260.0215589137733
1199.7804977364347,1199.704615357823,1259.9901187762857,1260.0215589137733
1009.8606572153249,1260.0215589137733,1078.837144392061,1320.4425031676774
1009.8606572153249,1320.4425031676774,1078.837144392061,1380.7939322995849
1078.837144392061,1260.0215589137733,1139.3148056633095,1320.1548731817081
1078.837144392061,1320.1548731817081,1139.3148056633095,1380.7939322995849
1009.8606572153249,1380.7939322995849,1078.9078363536228,1441.2734236535855
1009.8606572153249,1441.2734236535855,1078.9078363536228,1510.0246617598054
1078.9078363536228,1380.7939322995849,1139.3148056633095,1441.125960017208
1078.9078363536228,1441.125960017208,1139.3148056633095,1510.0246617598054
1139.3148056633095,1260.0215589137733,1199.698235744813,1320.34990433328
1199.698235744813,1260.0215589137733,1259.9901187762857,1320.34990433328
1139.3148056633095,1320.34990433328,1199.7348840088964,1380.8107666415758
1199.7348840088964,1320.34990433328,1259.9901187762857,1380.8107666415758
1139.3148056633095,1380.8107666415758,1199.7437739402762,1441.196018371264
1199.7437739402762,1380.8107666415758,1259.9901187762857,1441.196018371264
1139.3148056633095,1441.196018371264,1199.6233375333948,1510.0246617598054
1199.6233375333948,1441.196018371264,1259.9901187762857,1510.0246617598054
1259.9901187762857,1010.0688010022332,1320.4122148386105,1078.969021403636
1320.4122148386105,1010.0688010022332,1380.599175357904,1078.969021403636
1259.9901187762857,1078.969021403636,1320.3476567839798,1139.295330951345
1320.3476567839798,1078.969021403636,1380.599175357904,1139.295330951345
1259.9901187762857,1139.295330951345,1320.392398835068,1199.6482002353669
1320.392398835068,1139.295330951345,1380.599175357904,1199.6482002353669
1259.9901187762857,1199.6482002353669,1320.2242716053586,1259.9146221487413
1320.2242716053586,1199.6482002353669,1380.599175357904,1259.9146221487413
1380.599175357904,1010.0688010022332,1441.0801891786,1078.861876199263
1380.599175357904,1078.861876199263,1441.0801891786,1139.2099881704528
1441.0801891786,1010.0688010022332,1510.101986602914,1078.690381225429
1441.0801891786,1078.690381225429,1510.101986602914,1139.2099881704528
1380.599175357904,1139.2099881704528,1441.2496358546282,1199.7902906085847
1380.599175357904,1199.7902906085847,1441.2496358546282,1259.9146221487413
1441.2496358546282,1139.2099881704528,1510.101986602914,1199.6080417605115
1441.2496358546282,1199.6080417605115,1510.101986602914,1259.9146221487413
1259.9901187762857,1259.9146221487413,1320.3616641215765,1320.1130873629709
1259.9901187762857,1320.1130873629709,1320.3616641215765,1380.5012320611372
1320.3616641215765,1259.9146221487413,1380.6498961208551,1320.0819516398099
1320.3616641215765,1320.0819516398099,1380.6498961208551,1380.5012320611372
1259.9901187762857,1380.5012320611372,1320.3959219815238,1440.9147039498755
1320.3959219815238,1380.5012320611372,1380.6498961208551,1440.9147039498755
1259.9901187762857,1440.9147039498755,1320.2713526094492,1510.0246617598054
1320.2713526094492,1440.9147039498755,1380.6498961208551,1510.0246617598054
1380.6498961208551,1259.9146221487413,1441.2805575546895,1320.2791987347011
1380.6498961208551,1320.2791987347011,1441.2805575546895,1380.7741978559416
1441.2805575546895,1259.9146221487413,1510.101986602914,1320.4963459804583
1441.2805575546895,1320.4963459804583,1510.101986602914,1380.7741978559416
1380.6498961208551,1380.7741978559416,1441.130734960295,1441.1373307940132
1441.130734960295,1380.7741978559416,1510.101986602914,1441.1373307940132
1380.6498961208551,1441.1373307940132,1441.1229970235179,1510.0246617598054
1441.1229970235179,1441.1373307940132,1510.101986602914,1510.0246617598054
1009.8606572153249,1510.0246617598054,1078.869140375315,1578.7764333931764
1009.8606572153249,1578.7764333931764,1078.869140375315,1639.209827364576
1078.869140375315,1510.0246617598054,1139.329483937207,1578.6667188197343
1078.869140375315,1578.6667188197343,1139.329483937207,1639.209827364576
1009.8606572153249,1639.209827364576,1078.9454655352722,1699.588048548958
1009.8606572153249,1699.588048548958,1078.9454655352722,1759.9741349048788
1078.9454655352722,1639.209827364576,1139.329483937207,1699.62755747554
1078.9454655352722,1699.62755747554,1139.329483937207,1759.9741349048788
1139.329483937207,1510.0246617598054,1199.7931475690655,1578.821161257621
1199.7931475690655,1510.0246617598054,1260.0224138306448,1578.821161257621
1139.329483937207,1578.821161257621,1199.668818630948,1639.3431744886473
1199.668818630948,1578.821161257621,1260.0224138306448,1639.3431744886473
1139.329483937207,1639.3431744886473,1199.6902655822016,1699.679352352823
1139.329483937207,1699.679352352823,1199.6902655822016,1759.9741349048788
1199.6902655822016,1639.3431744886473,1260.0224138306448,1699.6746327064352
1199.6902655822016,1699.6746327064352,1260.0224138306448,1759.9741349048788
1009.8606572153249,1759.9741349048788,1078.8184301791089,1820.1804391661103
1009.8606572153249,1820.1804391661103,1078.8184301791089,1880.7191910642757
1078.8184301791089,1759.9741349048788,1139.3415663142232,1820.4006100362005
1078.8184301791089,1820.4006100362005,1139.3415663142232,1880.7191910642757
1139.3415663142232,1759.9741349048788,1199.5813695544352,1820.2972995578546
1199.5813695544352,1759.9741349048788,1260.0224138306448,1820.2972995578546
1139.3415663142232,1820.2972995578546,1199.7096617232492,1880.7191910642757
1199.7096617232492,1820.2972995578546,1260.0224138306448,1880.7191910642757
1009.8606572153249,1880.7191910642757,1078.9246400987192,1941.3098523684012
1078.9246400987192,1880.7191910642757,1139.2500961094638,1941.3098523684012
1009.8606572153249,1941.3098523684012,1078.7458086239124,Infinity
1078.7458086239124,1941.3098523684012,1139.2500961094638,Infinity
1139.2500961094638,1880.7191910642757,1199.6793956490299,1941.1275069539683
1199.6793956490299,1880.7191910642757,1260.0224138306448,1941.1275069539683
1139.2500961094638,1941.1275069539683,1199.7919753804922,Infinity
1199.7919753804922,1941.1275069539683,1260.0224138306448,Infinity
1260.0224138306448,1510.0246617598054,1320.30991771975,1579.0713486368275
1320.30991771975,1510.0246617598054,1380.6996595974413,1579.0713486368275
1260.0224138306448,1579.0713486368275,1320.214073495886,1639.4748624901613
1320.214073495886,1579.0713486368275,1380.6996595974413,1639.4748624901613
1260.0224138306448,1639.4748624901613,1320.275157395452,1699.7556994137328
1260.0224138306448,1699.7556994137328,1320.275157395452,1760.0014274932832
1320.275157395452,1639.4748624901613,1380.6996595974413,1699.748307657989
1320.275157395452,1699.748307657989,1380.6996595974413,1760.0014274932832
1380.6996595974413,1510.0246617598054,1441.2368109236004,1578.885356550274
1441.2368109236004,1510.0246617598054,1510.101986602914,1578.885356550274
1380.6996595974413,1578.885356550274,1440.9005705948055,1639.3168131719003
1440.9005705948055,1578.885356550274,1510.101986602914,1639.3168131719003
1380.6996595974413,1639.3168131719003,1441.1039737850422,1699.633632525403
1380.6996595974413,1699.633632525403,1441.1039737850422,1760.0014274932832
1441.1039737850422,1639.3168131719003,1510.101986602914,1699.7048914355066
1441.1039737850422,1699.7048914355066,1510.101986602914,1760.0014274932832
1260.0224138306448,1760.0014274932832,1320.3534045525673,1820.4649800613538
1260.0224138306448,1820.4649800613538,1320.3534045525673,1880.6691188439945
1320.3534045525673,1760.0014274932832,1380.7430732720109,1820.404344608207
1320.3534045525673,1820.404344608207,1380.7430732720109,1880.6691188439945
1260.0224138306448,1880.6691188439945,1320.3473822804333,1941.1368470140578
1320.3473822804333,1880.6691188439945,1380.7430732720109,1941.1368470140578
1260.0224138306448,1941.1368470140578,1320.364848237675,Infinity
1320.364848237675,1941.1368470140578,1380.7430732720109,Infinity
1380.7430732720109,1760.0014274932832,1441.2410399818841,1820.3727009928095
1380.7430732720109,1820.3727009928095,1441.2410399818841,1880.6290281287836
1441.2410399818841,1760.0014274932832,1510.101986602914,1820.3959908613747
1441.2410399818841,1820.3959908613747,1510.101986602914,1880.6290281287836
1380.7430732720109,1880.6290281287836,1440.9656906721614,1941.1742321308523
1440.9656906721614,1880.6290281287836,1510.101986602914,1941.1742321308523
1380.7430732720109,1941.1742321308523,1441.4109895321417,Infinity
1441.4109895321417,1941.1742321308523,1510.101986602914,Infinity
1510.101986602914,1010.0688010022332,1579.0223360171094,1078.8607519535124
1510.101986602914,1078.8607519535124,1579.0223360171094,1139.384903655361
1579.0223360171094,1010.0688010022332,1639.2929702931704,1078.9136473938147
1579.0223360171094,1078.9136473938147,1639.2929702931704,1139.384903655361
1510.101986602914,1139.384903655361,1578.8538072611545,1199.6365388378974
1510.101986602914,1199.6365388378974,1578.8538072611545,1260.0433824226518
1578.8538072611545,1139.384903655361,1639.2929702931704,1199.6987544361032
1578.8538072611545,1199.6987544361032,1639.2929702931704,1260.0433824226518
1639.2929702931704,1010.0688010022332,1699.7415306579342,1078.741869274984
1699.7415306579342,1010.0688010022332,1760.0430843625113,1078.741869274984
1639.2929702931704,1078.741869274984,1699.6811011006187,1139.2741946566932
1699.6811011006187,1078.741869274984,1760.0430843625113,1139.2741946566932
1639.2929702931704,1139.2741946566932,1699.6494146461303,1199.703039333162
1699.6494146461303,1139.2741946566932,1760.0430843625113,1199.703039333162
1639.2929702931704,1199.703039333162,1699.8642022226832,1260.0433824226518
1699.8642022226832,1199.703039333162,1760.0430843625113,1260.0433824226518
1510.101986602914,1260.0433824226518,1578.8569981337155,1320.2551760254225
1510.101986602914,1320.2551760254225,1578.8569981337155,1380.7211761361407
1578.8569981337155,1260.0433824226518,1639.30627577606,1320.3344719331617
1578.8569981337155,1320.3344719331617,1639.30627577606,1380.7211761361407
1510.101986602914,1380.7211761361407,1578.8340816769187,1441.2502869841092
1510.101986602914,1441.2502869841092,1578.8340816769187,1509.9723318480978
1578.8340816769187,1380.7211761361407,1639.30627577606,1441.1179307442244
1578.8340816769187,1441.1179307442244,1639.30627577606,1509.9723318480978
1639.30627577606,1260.0433824226518,1699.5943928002,1320.2375401397585
1639.30627577606,1320.2375401397585,1699.5943928002,1380.6697201758473
1699.5943928002,1260.0433824226518,1760.0430843625113,1320.4510799947482
1699.5943928002,1320.4510799947482,1760.0430843625113,1380.6697201758473
1639.30627577606,1380.6697201758473,1699.6011863921206,1441.234798606132
1699.6011863921206,1380.6697201758473,1760.0430843625113,1441.234798606132
1639.30627577606,1441.234798606132,1699.8075434499021,1509.9723318480978
1699.8075434499021,1441.234798606132,1760.0430843625113,1509.9723318480978
1760.0430843625113,1010.0688010022332,1820.3491939558855,1078.8692902039743
1820.3491939558855,1010.0688010022332,1880.6591547384396,1078.8692902039743
1760.0430843625113,1078.8692902039743,1820.2384909060038,1139.3861067978034
1820.2384909060038,1078.8692902039743,1880.6591547384396,1139.3861067978034
1880.6591547384396,1010.0688010022332,1941.1407634252055,1078.8515195072973
1941.1407634252055,1010.0688010022332,Infinity,1078.8515195072973
1880.6591547384396,1078.8515195072973,1941.248442977629,1139.3861067978034
1941.248442977629,1078.8515195072973,Infinity,1139.3861067978034
1760.0430843625113,1139.3861067978034,1820.4392854769876,1199.691729254691
1820.4392854769876,1139.3861067978034,1880.687104350838,1199.691729254691
1760.0430843625113,1199.691729254691,1820.0489680993583,1260.041320351077
1820.0489680993583,1199.691729254691,1880.687104350838,1260.041320351077
1880.687104350838,1139.3861067978034,1941.1802674043665,1199.6243452765757
1880.687104350838,1199.6243452765757,1941.1802674043665,1260.041320351077
1941.1802674043665,1139.3861067978034,Infinity,1199.837793261181
1941.1802674043665,1199.837793261181,Infinity,1260.041320351077
1760.0430843625113,1260.041320351077,1820.3009006934074,1320.332743063726
1820.3009006934074,1260.041320351077,1880.5953515457263,1320.332743063726
1760.0430843625113,1320.332743063726,1820.2572027752724,1380.6953572725583
1820.2572027752724,1320.332743063726,1880.5953515457263,1380.6953572725583
1880.5953515457263,1260.041320351077,1941.0109680910768,1320.3003590573883
1880.5953515457263,1320.3003590573883,1941.0109680910768,1380.6953572725583
1941.0109680910768,1260.041320351077,Infinity,1320.166725646848
1941.0109680910768,1320.166725646848,Infinity,1380.6953572725583
1760.0430843625113,1380.6953572725583,1820.227083065081,1441.2663147988358
1820.227083065081,1380.6953572725583,1880.7675841149805,1441.2663147988358
1760.0430843625113,1441.2663147988358,1820.332342273028,1509.9723318480978
1820.332342273028,1441.2663147988358,1880.7675841149805,1509.9723318480978
1880.7675841149805,1380.6953572725583,1941.1905360880396,1441.1598902008861
1880.7675841149805,1441.1598902008861,1941.1905360880396,1509.9723318480978
1941.1905360880396,1380.6953572725583,Infinity,1440.9864203114657
1941.1905360880396,1440.9864203114657,Infinity,1509.9723318480978
1510.101986602914,1509.9723318480978,1578.930347442368,1578.832258764714
1578.930347442368,1509.9723318480978,1639.3096285481238,1578.832258764714
1510.101986602914,1578.832258764714,1578.7592350546045,1639.3431168511872
1578.7592350546045,1578.832258764714,1639.3096285481238,1639.3431168511872
1639.3096285481238,1509.9723318480978,1699.5125933063873,1578.8352865744546
1699.5125933063873,1509.9723318480978,1760.0370502859928,1578.8352865744546
1639.3096285481238,1578.8352865744546,1699.7825795737572,1639.3431168511872
1699.7825795737572,1578.8352865744546,1760.0370502859928,1639.3431168511872
1510.101986602914,1639.3431168511872,1578.9594597511732,1699.5482274273613
1510.101986602914,1699.5482274273613,1578.9594597511732,1759.982104291599
1578.9594597511732,1639.3431168511872,1639.3933653253741,1699.7014855906443
1578.9594597511732,1699.7014855906443,1639.3933653253741,1759.982104291599
1639.3933653253741,1639.3431168511872,1699.7298450054138,1699.5811117745993
1639.3933653253741,1699.5811117745993,1699.7298450054138,1759.982104291599
1699.7298450054138,1639.3431168511872,1760.0370502859928,1699.5949495750249
1699.7298450054138,1699.5949495750249,1760.0370502859928,1759.982104291599
1510.101986602914,1759.982104291599,1578.693866853925,1820.179644955516
1510.101986602914,1820.179644955516,1578.693866853925,1880.76292056573
1578.693866853925,1759.982104291599,1639.395756822413,1820.1928255219939
1578.693866853925,1820.1928255219939,1639.395756822413,1880.76292056573
1510.101986602914,1880.76292056573,1578.8676998624815,1941.3072176719756
1510.101986602914,1941.3072176719756,1578.8676998624815,Infinity
1578.8676998624815,1880.76292056573,1639.395756822413,1941.3245899984004
1578.8676998624815,1941.3245899984004,1639.395756822413,Infinity
1639.395756822413,1759.982104291599,1699.7101388783867,1820.3626733949773
1639.395756822413,1820.3626733949773,1699.7101388783867,1880.4749358648169
1699.7101388783867,1759.982104291599,1760.0370502859928,1820.15506032695
1699.7101388783867,1820.15506032695,1760.0370502859928,1880.4749358648169
1639.395756822413,1880.4749358648169,1699.5640911561147,1941.058659162446
1699.5640911561147,1880.4749358648169,1760.0370502859928,1941.058659162446
1639.395756822413,1941.058659162446,1699.8111528496852,Infinity
1699.8111528496852,1941.058659162446,1760.0370502859928,Infinity
1760.0370502859928,1509.9723318480978,1820.4103152777084,1578.8065784855933
1820.4103152777084,1509.9723318480978,1880.6713636193513,1578.8065784855933
1760.0370502859928,1578.8065784855933,1820.3174162801713,1639.3922909706314
1820.3174162801713,1578.8065784855933,1880.6713636193513,1639.3922909706314
1880.6713636193513,1509.9723318480978,1941.181872734579,1578.7488051976084
1941.181872734579,1509.9723318480978,Infinity,1578.7488051976084
1880.6713636193513,1578.7488051976084,1941.2044303282682,1639.3922909706314
1941.2044303282682,1578.7488051976084,Infinity,1639.3922909706314
1760.0370502859928,1639.3922909706314,1820.2856071701058,1699.605433812584
1820.2856071701058,1639.3922909706314,1880.6364195996257,1699.605433812584
1760.0370502859928,1699.605433812584,1820.3497930147478,1760.0132122949988
1820.3497930147478,1699.605433812584,1880.6364195996257,1760.0132122949988
1880.6364195996257,1639.3922909706314,1941.0790868768038,1699.6522968918857
1880.6364195996257,1699.6522968918857,1941.0790868768038,1760.0132122949988
1941.0790868768038,1639.3922909706314,Infinity,1699.8757783707401
1941.0790868768038,1699.8757783707401,Infinity,1760.0132122949988
1760.0370502859928,1760.0132122949988,1820.3111070167274,1820.3092991465303
1760.0370502859928,1820.3092991465303,1820.3111070167274,1880.647752276966
1820.3111070167274,1760.0132122949988,1880.703156362241,1820.2659465248307
1820.3111070167274,1820.2659465248307,1880.703156362241,1880.647752276966
1760.0370502859928,1880.647752276966,1820.5011479586838,1941.0905237757313
1820.5011479586838,1880.647752276966,1880.703156362241,1941.0905237757313
1760.0370502859928,1941.0905237757313,1820.3873853696273,Infinity
1820.3873853696273,1941.0905237757313,1880.703156362241,Infinity
1880.703156362241,1760.0132122949988,1941.1843389372393,1820.495537150722
1880.703156362241,1820.495537150722,1941.1843389372393,1880.5749298351925
1941.1843389372393,1760.0132122949988,Infinity,1820.4639941318626
1941.1843389372393,1820.4639941318626,Infinity,1880.5749298351925
1880.703156362241,1880.5749298351925,1941.1196751881835,1941.081177123908
1880.703156362241,1941.081177123908,1941.1196751881835,Infinity
1941.1196751881835,1880.5749298351925,Infinity,1941.1817043854412
1941.1196751881835,1941.1817043854412,Infinity,Infinity
